"INV498512","WH781453","Unity Supply Center","Regional Distribution Center","1","Noida","Uttar Pradesh","PROD253300","Real Apple Juice 500ml Bottle","Real","3","Beverages","Juices","118","32","233","86","20250903","2025-09-03","20260603","2026-06-03","Low Stock"
"INV520598","WH582662","Elite Supply Center","National Distribution Center","4","Bengaluru","Karnataka","PROD253300","Real Apple Juice 500ml Bottle","Real","3","Beverages","Juices","125","26","167","99","20260504","2026-05-04","20260707","2026-07-07","Normal"
"INV522244","WH662336","Unity Warehouse","Regional Distribution Center","4","Bengaluru","Karnataka","PROD253300","Real Apple Juice 500ml Bottle","Real","3","Beverages","Juices","254","2","100","252","20260608","2026-06-08","20260711","2026-07-11","Overstocked"
"INV557950","WH526117","Supreme Warehouse","Fulfillment Center","12","Nagpur","Maharashtra","PROD253300","Real Apple Juice 500ml Bottle","Real","3","Beverages","Juices","452","40","96","412","20251103","2025-11-03","20251213","2025-12-13","Slow Moving"
"INV574758","WH555884","Apex Zone Center","Fulfillment Center","8","Mumbai","Maharashtra","PROD253300","Real Apple Juice 500ml Bottle","Real","3","Beverages","Juices","713","12","209","701","20260125","2026-01-25","20260325","2026-03-25","Slow Moving"
"INV648122","WH174441","Prime Supply Center","National Distribution Center","1","Noida","Uttar Pradesh","PROD253300","Real Apple Juice 500ml Bottle","Real","3","Beverages","Juices","100","21","86","79","20251219","2025-12-19","20260204","2026-02-04","Normal"
"INV698168","WH829716","Prime Distribution Park","Regional Distribution Center","3","Chennai","Tamil Nadu","PROD253300","Real Apple Juice 500ml Bottle","Real","3","Beverages","Juices","129","32","142","97","20260126","2026-01-26","20260624","2026-06-24","Low Stock"
"INV700491","WH997546","Prime Supply Hub","Fulfillment Center","3","Chennai","Tamil Nadu","PROD253300","Real Apple Juice 500ml Bottle","Real","3","Beverages","Juices","395","66","84","329","20260524","2026-05-24","20260624","2026-06-24","Slow Moving"
"INV702093","WH922157","North Inventory Center","Fulfillment Center","1","Noida","Uttar Pradesh","PROD253300","Real Apple Juice 500ml Bottle","Real","3","Beverages","Juices","375","41","182","334","20260522","2026-05-22","20260803","2026-08-03","Slow Moving"
"INV777053","WH356150","Vertex Logistics Center","Fulfillment Center","4","Bengaluru","Karnataka","PROD253300","Real Apple Juice 500ml Bottle","Real","3","Beverages","Juices","162","37","106","125","20260630","2026-06-30","20260804","2026-08-04","Normal"
"INV785572","WH205907","Nova Supply Hub","Fulfillment Center","4","Bengaluru","Karnataka","PROD253300","Real Apple Juice 500ml Bottle","Real","3","Beverages","Juices","110","1","186","109","20251107","2025-11-07","20260323","2026-03-23","Low Stock"
"INV795463","WH324082","Supreme Warehouse","Fulfillment Center","3","Chennai","Tamil Nadu","PROD253300","Real Apple Juice 500ml Bottle","Real","3","Beverages","Juices","149","42","239","107","20260103","2026-01-03","20260211","2026-02-11","Normal"
"INV796134","WH654634","Rapid Zone Center","Fulfillment Center","9","New Delhi","Delhi","PROD253300","Real Apple Juice 500ml Bottle","Real","3","Beverages","Juices","112","16","85","96","20260622","2026-06-22","20260727","2026-07-27","Normal"
"INV811152","WH237174","Central Warehouse","Fulfillment Center","2","Ahmedabad","Gujarat","PROD253300","Real Apple Juice 500ml Bottle","Real","3","Beverages","Juices","70","0","149","70","20260612","2026-06-12","20260622","2026-06-22","Low Stock"
"INV811609","WH429164","Horizon Zone Center","Regional Distribution Center","2","Ahmedabad","Gujarat","PROD253300","Real Apple Juice 500ml Bottle","Real","3","Beverages","Juices","367","7","224","360","20251102","2025-11-02","20260621","2026-06-21","Slow Moving"
"INV812100","WH770487","Supreme Zone Center","Regional Distribution Center","9","New Delhi","Delhi","PROD253300","Real Apple Juice 500ml Bottle","Real","3","Beverages","Juices","209","22","86","187","20260410","2026-04-10","20260419","2026-04-19","Slow Moving"
"INV824344","WH816751","Silver Supply Hub","Regional Distribution Center","2","Ahmedabad","Gujarat","PROD253300","Real Apple Juice 500ml Bottle","Real","3","Beverages","Juices","355","37","158","318","20260309","2026-03-09","20260628","2026-06-28","Overstocked"
"INV833327","WH412942","Global Operations Hub","Regional Distribution Center","7","Pune","Maharashtra","PROD253300","Real Apple Juice 500ml Bottle","Real","3","Beverages","Juices","214","45","186","169","20260310","2026-03-10","20260422","2026-04-22","Normal"
"INV839805","WH686075","Titan Logistics Center","Fulfillment Center","3","Chennai","Tamil Nadu","PROD253300","Real Apple Juice 500ml Bottle","Real","3","Beverages","Juices","150","32","114","118","20260203","2026-02-03","20260329","2026-03-29","Normal"
"INV853002","WH377746","Supreme Distribution Park","Regional Distribution Center","9","New Delhi","Delhi","PROD253300","Real Apple Juice 500ml Bottle","Real","3","Beverages","Juices","99","26","156","73","20260328","2026-03-28","20260414","2026-04-14","Slow Moving"
"INV866331","WH832052","Central Warehouse","Regional Distribution Center","4","Bengaluru","Karnataka","PROD253300","Real Apple Juice 500ml Bottle","Real","3","Beverages","Juices","127","17","191","110","20251203","2025-12-03","20260622","2026-06-22","Low Stock"
"INV871731","WH636265","Blue Supply Center","Regional Distribution Center","9","New Delhi","Delhi","PROD253300","Real Apple Juice 500ml Bottle","Real","3","Beverages","Juices","72","1","168","71","20260315","2026-03-15","20260329","2026-03-29","Low Stock"
"INV884511","WH379766","National Distribution Hub","Regional Distribution Center","8","Mumbai","Maharashtra","PROD253300","Real Apple Juice 500ml Bottle","Real","3","Beverages","Juices","178","32","212","146","20260109","2026-01-09","20260430","2026-04-30","Slow Moving"
"INV949722","WH460663","Prime Logistics Center","Regional Distribution Center","2","Ahmedabad","Gujarat","PROD253300","Real Apple Juice 500ml Bottle","Real","3","Beverages","Juices","173","11","231","162","20260729","2026-07-29","20260730","2026-07-30","Normal"
"INV104997","WH567574","Supreme Logistics Center","Regional Distribution Center","11","Ghaziabad","Uttar Pradesh","PROD265080","Real Mixed Fruit Juice 250ml Bottle","Real","3","Beverages","Juices","56","3","117","53","20260105","2026-01-05","20260625","2026-06-25","Low Stock"
"INV153634","WH379766","National Distribution Hub","Regional Distribution Center","8","Mumbai","Maharashtra","PROD265080","Real Mixed Fruit Juice 250ml Bottle","Real","3","Beverages","Juices","284","30","82","254","20260629","2026-06-29","20260801","2026-08-01","Slow Moving"
"INV164384","WH526117","Supreme Warehouse","Fulfillment Center","12","Nagpur","Maharashtra","PROD265080","Real Mixed Fruit Juice 250ml Bottle","Real","3","Beverages","Juices","425","51","163","374","20260604","2026-06-04","20260619","2026-06-19","Normal"
"INV173820","WH958179","Elite Supply Hub","Regional Distribution Center","14","Kanpur","Uttar Pradesh","PROD265080","Real Mixed Fruit Juice 250ml Bottle","Real","3","Beverages","Juices","266","21","173","245","20260508","2026-05-08","20260609","2026-06-09","Normal"
"INV213541","WH373903","Central Logistics Park","Regional Distribution Center","8","Mumbai","Maharashtra","PROD265080","Real Mixed Fruit Juice 250ml Bottle","Real","3","Beverages","Juices","260","44","154","216","20260528","2026-05-28","20260615","2026-06-15","Normal"
"INV242570","WH770487","Supreme Zone Center","Regional Distribution Center","9","New Delhi","Delhi","PROD265080","Real Mixed Fruit Juice 250ml Bottle","Real","3","Beverages","Juices","92","6","156","86","20260309","2026-03-09","20260718","2026-07-18","Slow Moving"
"INV257611","WH658582","Pioneer Supply Hub","Regional Distribution Center","1","Noida","Uttar Pradesh","PROD265080","Real Mixed Fruit Juice 250ml Bottle","Real","3","Beverages","Juices","158","39","208","119","20260413","2026-04-13","20260518","2026-05-18","Overstocked"
"INV259192","WH642717","Elite Supply Center","National Distribution Center","4","Bengaluru","Karnataka","PROD265080","Real Mixed Fruit Juice 250ml Bottle","Real","3","Beverages","Juices","223","23","131","200","20260618","2026-06-18","20260628","2026-06-28","Slow Moving"
"INV359771","WH910891","Golden Distribution Park","Regional Distribution Center","8","Mumbai","Maharashtra","PROD265080","Real Mixed Fruit Juice 250ml Bottle","Real","3","Beverages","Juices","43","2","100","41","20260802","2026-08-02","20260804","2026-08-04","Low Stock"
"INV374425","WH515011","Golden Zone Center","Regional Distribution Center","9","New Delhi","Delhi","PROD265080","Real Mixed Fruit Juice 250ml Bottle","Real","3","Beverages","Juices","410","21","177","389","20260415","2026-04-15","20260507","2026-05-07","Normal"
"INV403936","WH205907","Nova Supply Hub","Fulfillment Center","4","Bengaluru","Karnataka","PROD265080","Real Mixed Fruit Juice 250ml Bottle","Real","3","Beverages","Juices","508","131","215","377","20260805","2026-08-05","20260806","2026-08-06","Slow Moving"
"INV447362","WH922157","North Inventory Center","Fulfillment Center","1","Noida","Uttar Pradesh","PROD265080","Real Mixed Fruit Juice 250ml Bottle","Real","3","Beverages","Juices","1064","109","186","955","20260224","2026-02-24","20260712","2026-07-12","Overstocked"
"INV463191","WH237174","Central Warehouse","Fulfillment Center","2","Ahmedabad","Gujarat","PROD265080","Real Mixed Fruit Juice 250ml Bottle","Real","3","Beverages","Juices","309","63","118","246","20260607","2026-06-07","20260609","2026-06-09","Normal"
"INV474717","WH829716","Prime Distribution Park","Regional Distribution Center","3","Chennai","Tamil Nadu","PROD265080","Real Mixed Fruit Juice 250ml Bottle","Real","3","Beverages","Juices","262","72","100","190","20251129","2025-11-29","20260323","2026-03-23","Slow Moving"
"INV504581","WH740967","Velocity Logistics Center","Regional Distribution Center","7","Pune","Maharashtra","PROD265080","Real Mixed Fruit Juice 250ml Bottle","Real","3","Beverages","Juices","59","8","102","51","20260113","2026-01-13","20260513","2026-05-13","Low Stock"
"INV510898","WH771088","Elite Supply Hub","Regional Distribution Center","2","Ahmedabad","Gujarat","PROD265080","Real Mixed Fruit Juice 250ml Bottle","Real","3","Beverages","Juices","141","38","94","103","20260405","2026-04-05","20260715","2026-07-15","Normal"
"INV520964","WH324082","Supreme Warehouse","Fulfillment Center","3","Chennai","Tamil Nadu","PROD265080","Real Mixed Fruit Juice 250ml Bottle","Real","3","Beverages","Juices","61","3","82","58","20260702","2026-07-02","20260721","2026-07-21","Low Stock"
"INV531482","WH329974","Pioneer Distribution Park","Regional Distribution Center","13","Coimbatore","Tamil Nadu","PROD265080","Real Mixed Fruit Juice 250ml Bottle","Real","3","Beverages","Juices","134","38","94","96","20260411","2026-04-11","20260625","2026-06-25","Slow Moving"
"INV536548","WH112038","Horizon Supply Hub","Fulfillment Center","2","Ahmedabad","Gujarat","PROD265080","Real Mixed Fruit Juice 250ml Bottle","Real","3","Beverages","Juices","166","48","118","118","20260610","2026-06-10","20260805","2026-08-05","Normal"
"INV548003","WH356150","Vertex Logistics Center","Fulfillment Center","4","Bengaluru","Karnataka","PROD265080","Real Mixed Fruit Juice 250ml Bottle","Real","3","Beverages","Juices","782","208","230","574","20260723","2026-07-23","20260727","2026-07-27","Slow Moving"
"INV549005","WH832052","Central Warehouse","Regional Distribution Center","4","Bengaluru","Karnataka","PROD265080","Real Mixed Fruit Juice 250ml Bottle","Real","3","Beverages","Juices","88","1","141","87","20251112","2025-11-12","20260603","2026-06-03","Low Stock"
"INV552479","WH820221","Supreme Supply Hub","Regional Distribution Center","1","Noida","Uttar Pradesh","PROD265080","Real Mixed Fruit Juice 250ml Bottle","Real","3","Beverages","Juices","538","3","180","535","20260220","2026-02-20","20260302","2026-03-02","Normal"
"INV557969","WH555884","Apex Zone Center","Fulfillment Center","8","Mumbai","Maharashtra","PROD265080","Real Mixed Fruit Juice 250ml Bottle","Real","3","Beverages","Juices","440","66","207","374","20260313","2026-03-13","20260320","2026-03-20","Normal"
"INV568383","WH262316","Summit Logistics Park","Fulfillment Center","8","Mumbai","Maharashtra","PROD265080","Real Mixed Fruit Juice 250ml Bottle","Real","3","Beverages","Juices","179","48","222","131","20260616","2026-06-16","20260715","2026-07-15","Low Stock"
"INV579885","WH654634","Rapid Zone Center","Fulfillment Center","9","New Delhi","Delhi","PROD265080","Real Mixed Fruit Juice 250ml Bottle","Real","3","Beverages","Juices","806","66","162","740","20260622","2026-06-22","20260705","2026-07-05","Slow Moving"
"INV583984","WH690341","Velocity Distribution Park","Regional Distribution Center","13","Coimbatore","Tamil Nadu","PROD265080","Real Mixed Fruit Juice 250ml Bottle","Real","3","Beverages","Juices","283","33","111","250","20251109","2025-11-09","20260518","2026-05-18","Normal"
"INV586827","WH636265","Blue Supply Center","Regional Distribution Center","9","New Delhi","Delhi","PROD265080","Real Mixed Fruit Juice 250ml Bottle","Real","3","Beverages","Juices","329","74","137","255","20260504","2026-05-04","20260729","2026-07-29","Normal"
"INV701828","WH233470","Urban Inventory Center","Fulfillment Center","8","Mumbai","Maharashtra","PROD265080","Real Mixed Fruit Juice 250ml Bottle","Real","3","Beverages","Juices","644","81","187","563","20260531","2026-05-31","20260714","2026-07-14","Slow Moving"
"INV705090","WH824586","Rapid Logistics Park","Fulfillment Center","11","Ghaziabad","Uttar Pradesh","PROD265080","Real Mixed Fruit Juice 250ml Bottle","Real","3","Beverages","Juices","233","29","137","204","20260718","2026-07-18","20260727","2026-07-27","Normal"
"INV709693","WH582662","Elite Supply Center","National Distribution Center","4","Bengaluru","Karnataka","PROD265080","Real Mixed Fruit Juice 250ml Bottle","Real","3","Beverages","Juices","209","23","132","186","20260722","2026-07-22","20260805","2026-08-05","Normal"
"INV710305","WH801474","Rapid Warehouse","Fulfillment Center","3","Chennai","Tamil Nadu","PROD265080","Real Mixed Fruit Juice 250ml Bottle","Real","3","Beverages","Juices","110","19","83","91","20260323","2026-03-23","20260601","2026-06-01","Normal"
"INV723436","WH532322","Supreme Storage Hub","Fulfillment Center","9","New Delhi","Delhi","PROD265080","Real Mixed Fruit Juice 250ml Bottle","Real","3","Beverages","Juices","83","7","135","76","20260703","2026-07-03","20260718","2026-07-18","Low Stock"
"INV739447","WH539589","Blue Distribution Park","Regional Distribution Center","2","Ahmedabad","Gujarat","PROD265080","Real Mixed Fruit Juice 250ml Bottle","Real","3","Beverages","Juices","154","33","235","121","20260528","2026-05-28","20260616","2026-06-16","Low Stock"
"INV758762","WH656116","Silver Storage Hub","Regional Distribution Center","11","Ghaziabad","Uttar Pradesh","PROD265080","Real Mixed Fruit Juice 250ml Bottle","Real","3","Beverages","Juices","280","82","123","198","20260714","2026-07-14","20260726","2026-07-26","Slow Moving"
"INV808997","WH997546","Prime Supply Hub","Fulfillment Center","3","Chennai","Tamil Nadu","PROD265080","Real Mixed Fruit Juice 250ml Bottle","Real","3","Beverages","Juices","391","28","80","363","20260705","2026-07-05","20260730","2026-07-30","Slow Moving"
"INV815309","WH322086","Titan Supply Center","Fulfillment Center","10","Lucknow","Uttar Pradesh","PROD265080","Real Mixed Fruit Juice 250ml Bottle","Real","3","Beverages","Juices","399","97","195","302","20260528","2026-05-28","20260612","2026-06-12","Normal"
"INV816586","WH174441","Prime Supply Center","National Distribution Center","1","Noida","Uttar Pradesh","PROD265080","Real Mixed Fruit Juice 250ml Bottle","Real","3","Beverages","Juices","354","26","117","328","20251210","2025-12-10","20251225","2025-12-25","Slow Moving"
"INV837806","WH781453","Unity Supply Center","Regional Distribution Center","1","Noida","Uttar Pradesh","PROD265080","Real Mixed Fruit Juice 250ml Bottle","Real","3","Beverages","Juices","335","80","82","255","20250925","2025-09-25","20251118","2025-11-18","Overstocked"
"INV855102","WH380746","Blue Storage Hub","Regional Distribution Center","9","New Delhi","Delhi","PROD265080","Real Mixed Fruit Juice 250ml Bottle","Real","3","Beverages","Juices","379","51","171","328","20251118","2025-11-18","20260510","2026-05-10","Slow Moving"
"INV860206","WH212235","Pioneer Zone Center","Regional Distribution Center","1","Noida","Uttar Pradesh","PROD265080","Real Mixed Fruit Juice 250ml Bottle","Real","3","Beverages","Juices","72","7","159","65","20251211","2025-12-11","20260421","2026-04-21","Low Stock"
"INV873245","WH519066","Golden Logistics Park","Fulfillment Center","8","Mumbai","Maharashtra","PROD265080","Real Mixed Fruit Juice 250ml Bottle","Real","3","Beverages","Juices","73","15","116","58","20260625","2026-06-25","20260729","2026-07-29","Low Stock"
"INV890697","WH686075","Titan Logistics Center","Fulfillment Center","3","Chennai","Tamil Nadu","PROD265080","Real Mixed Fruit Juice 250ml Bottle","Real","3","Beverages","Juices","112","26","239","86","20260504","2026-05-04","20260620","2026-06-20","Low Stock"
"INV894902","WH662336","Unity Warehouse","Regional Distribution Center","4","Bengaluru","Karnataka","PROD265080","Real Mixed Fruit Juice 250ml Bottle","Real","3","Beverages","Juices","124","31","248","93","20260410","2026-04-10","20260506","2026-05-06","Low Stock"
"INV915085","WH460663","Prime Logistics Center","Regional Distribution Center","2","Ahmedabad","Gujarat","PROD265080","Real Mixed Fruit Juice 250ml Bottle","Real","3","Beverages","Juices","162","39","93","123","20260730","2026-07-30","20260730","2026-07-30","Normal"
"INV926791","WH816751","Silver Supply Hub","Regional Distribution Center","2","Ahmedabad","Gujarat","PROD265080","Real Mixed Fruit Juice 250ml Bottle","Real","3","Beverages","Juices","408","15","106","393","20260726","2026-07-26","20260726","2026-07-26","Overstocked"
"INV928582","WH808011","West Distribution Hub","Fulfillment Center","7","Pune","Maharashtra","PROD265080","Real Mixed Fruit Juice 250ml Bottle","Real","3","Beverages","Juices","140","1","192","139","20260805","2026-08-05","20260805","2026-08-05","Low Stock"
"INV928635","WH377746","Supreme Distribution Park","Regional Distribution Center","9","New Delhi","Delhi","PROD265080","Real Mixed Fruit Juice 250ml Bottle","Real","3","Beverages","Juices","108","13","118","95","20260226","2026-02-26","20260614","2026-06-14","Low Stock"
"INV939930","WH422451","Elite Operations Hub","Fulfillment Center","8","Mumbai","Maharashtra","PROD265080","Real Mixed Fruit Juice 250ml Bottle","Real","3","Beverages","Juices","925","117","192","808","20260510","2026-05-10","20260723","2026-07-23","Slow Moving"
"INV940951","WH274389","Metro Supply Center","Fulfillment Center","4","Bengaluru","Karnataka","PROD265080","Real Mixed Fruit Juice 250ml Bottle","Real","3","Beverages","Juices","685","135","111","550","20260627","2026-06-27","20260711","2026-07-11","Overstocked"
"INV974244","WH100425","Summit Inventory Center","Fulfillment Center","8","Mumbai","Maharashtra","PROD265080","Real Mixed Fruit Juice 250ml Bottle","Real","3","Beverages","Juices","727","167","157","560","20260625","2026-06-25","20260805","2026-08-05","Slow Moving"
"INV991006","WH930555","Silver Distribution Hub","Regional Distribution Center","2","Ahmedabad","Gujarat","PROD265080","Real Mixed Fruit Juice 250ml Bottle","Real","3","Beverages","Juices","73","1","216","72","20260624","2026-06-24","20260729","2026-07-29","Low Stock"
"INV106045","WH555884","Apex Zone Center","Fulfillment Center","8","Mumbai","Maharashtra","PROD275377","Tropicana Guava Juice 1L Carton","Tropicana","3","Beverages","Juices","29","1","95","28","20260729","2026-07-29","20260802","2026-08-02","Low Stock"
"INV113524","WH205907","Nova Supply Hub","Fulfillment Center","4","Bengaluru","Karnataka","PROD275377","Tropicana Guava Juice 1L Carton","Tropicana","3","Beverages","Juices","611","124","212","487","20260805","2026-08-05","20260805","2026-08-05","Normal"
"INV134752","WH801474","Rapid Warehouse","Fulfillment Center","3","Chennai","Tamil Nadu","PROD275377","Tropicana Guava Juice 1L Carton","Tropicana","3","Beverages","Juices","967","63","188","904","20260212","2026-02-12","20260626","2026-06-26","Overstocked"
"INV145833","WH412942","Global Operations Hub","Regional Distribution Center","7","Pune","Maharashtra","PROD275377","Tropicana Guava Juice 1L Carton","Tropicana","3","Beverages","Juices","200","39","183","161","20251209","2025-12-09","20260414","2026-04-14","Normal"
"INV167565","WH515011","Golden Zone Center","Regional Distribution Center","9","New Delhi","Delhi","PROD275377","Tropicana Guava Juice 1L Carton","Tropicana","3","Beverages","Juices","637","39","181","598","20260706","2026-07-06","20260717","2026-07-17","Overstocked"
"INV196076","WH519066","Golden Logistics Park","Fulfillment Center","8","Mumbai","Maharashtra","PROD275377","Tropicana Guava Juice 1L Carton","Tropicana","3","Beverages","Juices","857","8","112","849","20260606","2026-06-06","20260615","2026-06-15","Overstocked"
"INV210222","WH781453","Unity Supply Center","Regional Distribution Center","1","Noida","Uttar Pradesh","PROD275377","Tropicana Guava Juice 1L Carton","Tropicana","3","Beverages","Juices","109","11","183","98","20251209","2025-12-09","20260511","2026-05-11","Normal"
"INV214426","WH379766","National Distribution Hub","Regional Distribution Center","8","Mumbai","Maharashtra","PROD275377","Tropicana Guava Juice 1L Carton","Tropicana","3","Beverages","Juices","156","46","180","110","20260609","2026-06-09","20260720","2026-07-20","Low Stock"
"INV220065","WH922157","North Inventory Center","Fulfillment Center","1","Noida","Uttar Pradesh","PROD275377","Tropicana Guava Juice 1L Carton","Tropicana","3","Beverages","Juices","99","27","182","72","20260710","2026-07-10","20260729","2026-07-29","Low Stock"
"INV226414","WH832052","Central Warehouse","Regional Distribution Center","4","Bengaluru","Karnataka","PROD275377","Tropicana Guava Juice 1L Carton","Tropicana","3","Beverages","Juices","40","10","111","30","20260104","2026-01-04","20260118","2026-01-18","Low Stock"
"INV233755","WH356150","Vertex Logistics Center","Fulfillment Center","4","Bengaluru","Karnataka","PROD275377","Tropicana Guava Juice 1L Carton","Tropicana","3","Beverages","Juices","812","228","136","584","20260721","2026-07-21","20260805","2026-08-05","Overstocked"
"INV245919","WH662336","Unity Warehouse","Regional Distribution Center","4","Bengaluru","Karnataka","PROD275377","Tropicana Guava Juice 1L Carton","Tropicana","3","Beverages","Juices","47","6","152","41","20260223","2026-02-23","20260404","2026-04-04","Low Stock"
"INV297182","WH997546","Prime Supply Hub","Fulfillment Center","3","Chennai","Tamil Nadu","PROD275377","Tropicana Guava Juice 1L Carton","Tropicana","3","Beverages","Juices","811","153","232","658","20260616","2026-06-16","20260616","2026-06-16","Slow Moving"
"INV300206","WH373903","Central Logistics Park","Regional Distribution Center","8","Mumbai","Maharashtra","PROD275377","Tropicana Guava Juice 1L Carton","Tropicana","3","Beverages","Juices","280","65","242","215","20251205","2025-12-05","20251220","2025-12-20","Slow Moving"
"INV330519","WH376807","Central Logistics Park","National Distribution Center","3","Chennai","Tamil Nadu","PROD275377","Tropicana Guava Juice 1L Carton","Tropicana","3","Beverages","Juices","143","29","194","114","20260227","2026-02-27","20260508","2026-05-08","Normal"
"INV361111","WH274389","Metro Supply Center","Fulfillment Center","4","Bengaluru","Karnataka","PROD275377","Tropicana Guava Juice 1L Carton","Tropicana","3","Beverages","Juices","226","67","129","159","20260624","2026-06-24","20260727","2026-07-27","Normal"
"INV367382","WH112038","Horizon Supply Hub","Fulfillment Center","2","Ahmedabad","Gujarat","PROD275377","Tropicana Guava Juice 1L Carton","Tropicana","3","Beverages","Juices","800","115","164","685","20260713","2026-07-13","20260716","2026-07-16","Slow Moving"
"INV398179","WH233470","Urban Inventory Center","Fulfillment Center","8","Mumbai","Maharashtra","PROD275377","Tropicana Guava Juice 1L Carton","Tropicana","3","Beverages","Juices","64","10","183","54","20260711","2026-07-11","20260720","2026-07-20","Low Stock"
"INV412120","WH526117","Supreme Warehouse","Fulfillment Center","12","Nagpur","Maharashtra","PROD275377","Tropicana Guava Juice 1L Carton","Tropicana","3","Beverages","Juices","141","12","111","129","20260720","2026-07-20","20260801","2026-08-01","Normal"
"INV419784","WH567574","Supreme Logistics Center","Regional Distribution Center","11","Ghaziabad","Uttar Pradesh","PROD275377","Tropicana Guava Juice 1L Carton","Tropicana","3","Beverages","Juices","312","50","115","262","20250918","2025-09-18","20251113","2025-11-13","Normal"
"INV449759","WH100425","Summit Inventory Center","Fulfillment Center","8","Mumbai","Maharashtra","PROD275377","Tropicana Guava Juice 1L Carton","Tropicana","3","Beverages","Juices","1187","226","243","961","20260719","2026-07-19","20260720","2026-07-20","Overstocked"
"INV452695","WH422451","Elite Operations Hub","Fulfillment Center","8","Mumbai","Maharashtra","PROD275377","Tropicana Guava Juice 1L Carton","Tropicana","3","Beverages","Juices","101","12","105","89","20260716","2026-07-16","20260730","2026-07-30","Low Stock"
"INV470808","WH322086","Titan Supply Center","Fulfillment Center","10","Lucknow","Uttar Pradesh","PROD275377","Tropicana Guava Juice 1L Carton","Tropicana","3","Beverages","Juices","181","51","83","130","20260624","2026-06-24","20260714","2026-07-14","Slow Moving"
"INV501514","WH636265","Blue Supply Center","Regional Distribution Center","9","New Delhi","Delhi","PROD275377","Tropicana Guava Juice 1L Carton","Tropicana","3","Beverages","Juices","280","60","103","220","20260710","2026-07-10","20260804","2026-08-04","Normal"
"INV509723","WH460663","Prime Logistics Center","Regional Distribution Center","2","Ahmedabad","Gujarat","PROD275377","Tropicana Guava Juice 1L Carton","Tropicana","3","Beverages","Juices","174","40","205","134","20260211","2026-02-11","20260803","2026-08-03","Overstocked"
"INV514429","WH526833","Horizon Supply Hub","Regional Distribution Center","8","Mumbai","Maharashtra","PROD275377","Tropicana Guava Juice 1L Carton","Tropicana","3","Beverages","Juices","270","2","105","268","20260127","2026-01-27","20260325","2026-03-25","Slow Moving"
"INV517199","WH429164","Horizon Zone Center","Regional Distribution Center","2","Ahmedabad","Gujarat","PROD275377","Tropicana Guava Juice 1L Carton","Tropicana","3","Beverages","Juices","341","9","132","332","20260214","2026-02-14","20260622","2026-06-22","Normal"
"INV525517","WH824586","Rapid Logistics Park","Fulfillment Center","11","Ghaziabad","Uttar Pradesh","PROD275377","Tropicana Guava Juice 1L Carton","Tropicana","3","Beverages","Juices","46","0","132","46","20260523","2026-05-23","20260706","2026-07-06","Low Stock"
"INV552056","WH958179","Elite Supply Hub","Regional Distribution Center","14","Kanpur","Uttar Pradesh","PROD275377","Tropicana Guava Juice 1L Carton","Tropicana","3","Beverages","Juices","80","14","176","66","20260427","2026-04-27","20260508","2026-05-08","Slow Moving"
"INV563726","WH324082","Supreme Warehouse","Fulfillment Center","3","Chennai","Tamil Nadu","PROD275377","Tropicana Guava Juice 1L Carton","Tropicana","3","Beverages","Juices","140","33","202","107","20260615","2026-06-15","20260623","2026-06-23","Low Stock"
"INV569428","WH582662","Elite Supply Center","National Distribution Center","4","Bengaluru","Karnataka","PROD275377","Tropicana Guava Juice 1L Carton","Tropicana","3","Beverages","Juices","220","55","147","165","20251228","2025-12-28","20260719","2026-07-19","Slow Moving"
"INV630453","WH930555","Silver Distribution Hub","Regional Distribution Center","2","Ahmedabad","Gujarat","PROD275377","Tropicana Guava Juice 1L Carton","Tropicana","3","Beverages","Juices","543","27","228","516","20260225","2026-02-25","20260722","2026-07-22","Normal"
"INV636486","WH690341","Velocity Distribution Park","Regional Distribution Center","13","Coimbatore","Tamil Nadu","PROD275377","Tropicana Guava Juice 1L Carton","Tropicana","3","Beverages","Juices","250","66","151","184","20260604","2026-06-04","20260802","2026-08-02","Normal"
"INV688240","WH599948","Global Warehouse","National Distribution Center","3","Chennai","Tamil Nadu","PROD275377","Tropicana Guava Juice 1L Carton","Tropicana","3","Beverages","Juices","57","9","117","48","20251121","2025-11-21","20260101","2026-01-01","Low Stock"
"INV701773","WH686075","Titan Logistics Center","Fulfillment Center","3","Chennai","Tamil Nadu","PROD275377","Tropicana Guava Juice 1L Carton","Tropicana","3","Beverages","Juices","231","22","91","209","20260327","2026-03-27","20260601","2026-06-01","Normal"
"INV755216","WH237174","Central Warehouse","Fulfillment Center","2","Ahmedabad","Gujarat","PROD275377","Tropicana Guava Juice 1L Carton","Tropicana","3","Beverages","Juices","460","106","239","354","20260519","2026-05-19","20260803","2026-08-03","Normal"
"INV777640","WH808011","West Distribution Hub","Fulfillment Center","7","Pune","Maharashtra","PROD275377","Tropicana Guava Juice 1L Carton","Tropicana","3","Beverages","Juices","531","42","126","489","20260611","2026-06-11","20260614","2026-06-14","Slow Moving"
"INV777724","WH262316","Summit Logistics Park","Fulfillment Center","8","Mumbai","Maharashtra","PROD275377","Tropicana Guava Juice 1L Carton","Tropicana","3","Beverages","Juices","62","9","181","53","20260630","2026-06-30","20260804","2026-08-04","Low Stock"
