"SHP0000760","PO947609","SUP768854","Dube Garg Wholesale","Tier 2","WH482364","Prime Storage Hub","11","Ghaziabad","Uttar Pradesh","3","Shadowfax","Road","20251028","2025-10-28","20251112","2025-11-12","20251112","2025-11-12","TRK265268660","20","1","0","Delivered","510.13","1","25.506500","33.0000","41.000000","2","20.0000","Cloudy","Normal"
"SHP0000807","PO879746","SUP245051","Lanka Sha Supplies","Tier 3","WH820221","Supreme Supply Hub","1","Noida","Uttar Pradesh","3","Shadowfax","Road","20260416","2026-04-16","20260507","2026-05-07","20260507","2026-05-07","TRK808777380","1640","9","0","Delivered","39033.80","1","23.801098",\N,\N,\N,\N,\N,\N
"SHP0000845","PO875414","SUP153872","Konda Ravi Enterprises","Tier 2","WH532322","Supreme Storage Hub","9","New Delhi","Delhi","3","Shadowfax","Road","20260719","2026-07-19","20260724","2026-07-24","20260725","2026-07-25","TRK721660320","2150","7","1","Delayed","51172.03","0","23.800944",\N,\N,\N,\N,\N,\N
"SHP0000857","PO922116","SUP871711","Jha Biswas Distributors","Tier 3","WH233470","Urban Inventory Center","8","Mumbai","Maharashtra","3","Shadowfax","Road","20260127","2026-01-27","20260205","2026-02-05","20260205","2026-02-05","TRK245764637","530","3","0","Delivered","12935.96","1","24.407472",\N,\N,\N,\N,\N,\N
"SHP0000869","PO663876","SUP121753","Chaudhry Sachdev Industries","Tier 3","WH482364","Prime Storage Hub","11","Ghaziabad","Uttar Pradesh","3","Shadowfax","Road","20251105","2025-11-05","20251116","2025-11-16","20251116","2025-11-16","TRK900533293","478","2","0","Delivered","11262.83","1","23.562406","33.0000","51.000000","20","8.0000","Sunny","Normal"
"SHP0000889","PO173199","SUP385470","Mani Johal Supplies","Tier 3","WH829716","Prime Distribution Park","3","Chennai","Tamil Nadu","3","Shadowfax","Road","20251028","2025-10-28","20251116","2025-11-16","20251116","2025-11-16","TRK166016032","500","3","0","Delivered","11226.33","1","22.452660","34.0000","85.000000","30","14.0000","Cloudy","Normal"
"SHP0000904","PO253300","SUP692683","Anne Varughese Supplies","Tier 3","WH373903","Central Logistics Park","8","Mumbai","Maharashtra","3","Shadowfax","Road","20260319","2026-03-19","20260413","2026-04-13","20260413","2026-04-13","TRK812682111","150","2","0","Delivered","4020.31","1","26.802067",\N,\N,\N,\N,\N,\N
"SHP0000907","PO576728","SUP256294","Dyal Narayan Supplies","Tier 1","WH654634","Rapid Zone Center","9","New Delhi","Delhi","3","Shadowfax","Road","20260704","2026-07-04","20260716","2026-07-16","20260716","2026-07-16","TRK741707324","40","2","0","Delivered","1029.89","1","25.747250",\N,\N,\N,\N,\N,\N
"SHP0000943","PO195513","SUP302511","Banik Biswas Wholesale","Tier 3","WH482364","Prime Storage Hub","11","Ghaziabad","Uttar Pradesh","3","Shadowfax","Road","20251009","2025-10-09","20251026","2025-10-26","20251026","2025-10-26","TRK816525550","387","2","0","Delivered","9526.24","1","24.615607","29.0000","54.000000","13","5.0000","Sunny","Normal"
"SHP0000955","PO373791","SUP955662","Palla Mody Traders","Tier 3","WH526833","Horizon Supply Hub","8","Mumbai","Maharashtra","3","Shadowfax","Road","20260421","2026-04-21","20260508","2026-05-08","20260508","2026-05-08","TRK636750257","1330","6","0","Delivered","33330.13","1","25.060248",\N,\N,\N,\N,\N,\N
"SHP0000962","PO661671","SUP121753","Chaudhry Sachdev Industries","Tier 3","WH262316","Summit Logistics Park","8","Mumbai","Maharashtra","3","Shadowfax","Road","20260201","2026-02-01","20260211","2026-02-11","20260211","2026-02-11","TRK449701561","840","5","0","Delivered","19446.27","1","23.150321",\N,\N,\N,\N,\N,\N
"SHP0001001","PO208976","SUP285652","Trivedi Deshpande Wholesale","Tier 2","WH832052","Central Warehouse","4","Bengaluru","Karnataka","3","Shadowfax","Road","20251005","2025-10-05","20251103","2025-11-03","20251103","2025-11-03","TRK574707201","2150","7","0","Delivered","50940.86","1","23.693423","21.0000","51.000000","14","15.0000","Sunny","Normal"
"SHP0001037","PO929912","SUP804318","Pillay Solanki Industries","Tier 3","WH555884","Apex Zone Center","8","Mumbai","Maharashtra","3","Shadowfax","Road","20250905","2025-09-05","20250924","2025-09-24","20250926","2025-09-26","TRK305672580","150","2","2","Delayed","4023.20","0","26.821333","26.0000","86.000000","46","34.0000","Heavy Rain","High"
"SHP0001145","PO752801","SUP133659","Narayanan Bobal Enterprises","Tier 3","WH324082","Supreme Warehouse","3","Chennai","Tamil Nadu","3","Shadowfax","Road","20260412","2026-04-12","20260430","2026-04-30","20260430","2026-04-30","TRK748596832","842","4","0","Delivered","19615.73","1","23.296591",\N,\N,\N,\N,\N,\N
"SHP0001225","PO856379","SUP356150","Bhagat Master Enterprises","Tier 3","WH686075","Titan Logistics Center","3","Chennai","Tamil Nadu","3","Shadowfax","Road","20260205","2026-02-05","20260221","2026-02-21","20260221","2026-02-21","TRK445356445","1330","9","0","Delivered","31531.84","1","23.708150",\N,\N,\N,\N,\N,\N
"SHP0001249","PO768545","SUP614663","Dutta Balasubramanian Wholesale","Tier 3","WH322086","Titan Supply Center","10","Lucknow","Uttar Pradesh","3","Shadowfax","Road","20251202","2025-12-02","20251217","2025-12-17","20251217","2025-12-17","TRK159904013","555","3","0","Delivered","13761.94","1","24.796288","17.0000","48.000000","0","9.0000","Cloudy","Normal"
"SHP0001400","PO643341","SUP197251","Bhalla Karnik Wholesale","Tier 2","WH690341","Velocity Distribution Park","13","Coimbatore","Tamil Nadu","3","Shadowfax","Road","20251007","2025-10-07","20251013","2025-10-13","20251013","2025-10-13","TRK310083024","2420","7","0","Delivered","62137.36","1","25.676595","22.0000","79.000000","3","14.0000","Cloudy","Normal"
"SHP0001485","PO283662","SUP597732","Nori Panchal Wholesale","Tier 2","WH479201","National Distribution Hub","3","Chennai","Tamil Nadu","3","Shadowfax","Road","20260131","2026-01-31","20260224","2026-02-24","20260224","2026-02-24","TRK689779617","1330","8","0","Delivered","31015.85","1","23.320188",\N,\N,\N,\N,\N,\N
"SHP0001594","PO337701","SUP378361","Andra Shroff Traders","Tier 3","WH770487","Supreme Zone Center","9","New Delhi","Delhi","3","Shadowfax","Road","20251231","2025-12-31","20260204","2026-02-04","20260204","2026-02-04","TRK842601693","15","1","0","Delivered","400.49","1","26.699333","10.0000","53.000000","4","6.0000","Sunny","Normal"
"SHP0001668","PO750882","SUP765095","Mani Sarna Wholesale","Tier 3","WH930555","Silver Distribution Hub","2","Ahmedabad","Gujarat","3","Shadowfax","Road","20251124","2025-11-24","20251229","2025-12-29","20251229","2025-12-29","TRK106391818","530","3","0","Delivered","12886.44","1","24.314038","35.0000","46.000000","9","17.0000","Sunny","Normal"
"SHP0001727","PO966212","SUP179046","Salvi Ramachandran Wholesale","Tier 3","WH770487","Supreme Zone Center","9","New Delhi","Delhi","3","Shadowfax","Road","20251112","2025-11-12","20251130","2025-11-30","20251130","2025-11-30","TRK889645295","2180","9","0","Delivered","56161.17","1","25.762005","27.0000","82.000000","4","14.0000","Sunny","Normal"
"SHP0002063","PO291285","SUP614663","Dutta Balasubramanian Wholesale","Tier 3","WH429164","Horizon Zone Center","2","Ahmedabad","Gujarat","3","Shadowfax","Road","20260311","2026-03-11","20260328","2026-03-28","20260328","2026-03-28","TRK393977947","930","4","0","Delivered","20582.57","1","22.131796",\N,\N,\N,\N,\N,\N
"SHP0002112","PO524745","SUP668532","Bal Muni Traders","Tier 3","WH205907","Nova Supply Hub","4","Bengaluru","Karnataka","3","Shadowfax","Road","20250817","2025-08-17","20250828","2025-08-28","20250829","2025-08-29","TRK339417144","385","3","1","Delayed","8605.76","0","22.352623","29.0000","83.000000","57","26.0000","Heavy Rain","High"
"SHP0002134","PO620518","SUP813536","Dugar Bhandari Wholesale","Tier 3","WH376807","Central Logistics Park","3","Chennai","Tamil Nadu","3","Shadowfax","Road","20260108","2026-01-08","20260128","2026-01-28","20260128","2026-01-28","TRK528297429","27","2","0","Delivered","611.97","1","22.665556",\N,\N,\N,\N,\N,\N
"SHP0002172","PO955524","SUP259784","Gole Kala Distributors","Tier 2","WH324082","Supreme Warehouse","3","Chennai","Tamil Nadu","3","Shadowfax","Road","20260329","2026-03-29","20260404","2026-04-04","20260404","2026-04-04","TRK997691545","455","2","0","Delivered","11357.50","1","24.961538",\N,\N,\N,\N,\N,\N
"SHP0002206","PO611333","SUP925981","Bhavsar Chaudhuri Supplies","Tier 2","WH599948","Global Warehouse","3","Chennai","Tamil Nadu","3","Shadowfax","Road","20250922","2025-09-22","20251008","2025-10-08","20251008","2025-10-08","TRK566282719","1330","9","0","Delivered","33558.08","1","25.231639","31.0000","71.000000","58","15.0000","Rain","Moderate"
"SHP0002343","PO219787","SUP472060","Dash Pillai Enterprises","Tier 1","WH910891","Golden Distribution Park","8","Mumbai","Maharashtra","3","Shadowfax","Road","20260623","2026-06-23","20260709","2026-07-09","20260709","2026-07-09","TRK208753775","150","2","0","Delivered","3521.56","1","23.477067",\N,\N,\N,\N,\N,\N
"SHP0002364","PO282971","SUP891937","Kapur Chokshi Wholesale","Tier 2","WH656116","Silver Storage Hub","11","Ghaziabad","Uttar Pradesh","3","Shadowfax","Road","20260317","2026-03-17","20260412","2026-04-12","20260412","2026-04-12","TRK171211199","466","3","0","Delivered","12057.67","1","25.874828",\N,\N,\N,\N,\N,\N
"SHP0002385","PO340924","SUP757711","Din Sarkar Distributors","Tier 1","WH262316","Summit Logistics Park","8","Mumbai","Maharashtra","3","Shadowfax","Road","20251109","2025-11-09","20251114","2025-11-14","20251114","2025-11-14","TRK553493140","1410","8","0","Delivered","35661.75","1","25.292021","25.0000","66.000000","2","16.0000","Cloudy","Normal"
"SHP0002672","PO246727","SUP153872","Konda Ravi Enterprises","Tier 2","WH781453","Unity Supply Center","1","Noida","Uttar Pradesh","3","Shadowfax","Road","20260226","2026-02-26","20260304","2026-03-04","20260304","2026-03-04","TRK158294110","501","3","0","Delivered","12394.69","1","24.739900",\N,\N,\N,\N,\N,\N
"SHP0002675","PO687173","SUP273982","Johal Nair Enterprises","Tier 3","WH532322","Supreme Storage Hub","9","New Delhi","Delhi","3","Shadowfax","Road","20260607","2026-06-07","20260622","2026-06-22","20260622","2026-06-22","TRK674440676","2420","8","0","Delivered","58011.58","1","23.971727",\N,\N,\N,\N,\N,\N
"SHP0002679","PO393750","SUP802729","Khosla Brar Enterprises","Tier 1","WH555884","Apex Zone Center","8","Mumbai","Maharashtra","3","Shadowfax","Road","20260105","2026-01-05","20260114","2026-01-14","20260114","2026-01-14","TRK125801967","530","4","0","Delivered","11905.06","1","22.462377",\N,\N,\N,\N,\N,\N
"SHP0002706","PO917326","SUP598216","Thakur Kant Supplies","Tier 3","WH205907","Nova Supply Hub","4","Bengaluru","Karnataka","3","Shadowfax","Road","20260305","2026-03-05","20260317","2026-03-17","20260317","2026-03-17","TRK950972526","2150","6","0","Delivered","51735.16","1","24.062865",\N,\N,\N,\N,\N,\N
"SHP0002816","PO437287","SUP891937","Kapur Chokshi Wholesale","Tier 2","WH429164","Horizon Zone Center","2","Ahmedabad","Gujarat","3","Shadowfax","Road","20260111","2026-01-11","20260206","2026-02-06","20260206","2026-02-06","TRK514460659","1399","8","0","Delivered","36401.32","1","26.019528",\N,\N,\N,\N,\N,\N
"SHP0002872","PO963559","SUP260263","Borra Dixit Enterprises","Tier 2","WH100425","Summit Inventory Center","8","Mumbai","Maharashtra","3","Shadowfax","Road","20260507","2026-05-07","20260512","2026-05-12","20260513","2026-05-13","TRK652623128","536","2","1","Delayed","14272.86","0","26.628470",\N,\N,\N,\N,\N,\N
"SHP0002886","PO260128","SUP385470","Mani Johal Supplies","Tier 3","WH770487","Supreme Zone Center","9","New Delhi","Delhi","3","Shadowfax","Road","20251012","2025-10-12","20251031","2025-10-31","20251031","2025-10-31","TRK120504826","2420","9","0","Delivered","54962.12","1","22.711620","34.0000","80.000000","8","8.0000","Rain","Moderate"
"SHP0002921","PO169230","SUP437902","Keer Patil Wholesale","Tier 2","WH100425","Summit Inventory Center","8","Mumbai","Maharashtra","3","Shadowfax","Road","20260607","2026-06-07","20260624","2026-06-24","20260624","2026-06-24","TRK280655444","715","4","0","Delivered","16083.83","1","22.494867",\N,\N,\N,\N,\N,\N
"SHP0003064","PO937534","SUP350867","Nair Chad Enterprises","Tier 2","WH233470","Urban Inventory Center","8","Mumbai","Maharashtra","3","Shadowfax","Road","20260707","2026-07-07","20260720","2026-07-20","20260720","2026-07-20","TRK196283053","980","4","0","Delivered","24728.50","1","25.233163",\N,\N,\N,\N,\N,\N
"SHP0003294","PO831229","SUP153872","Konda Ravi Enterprises","Tier 2","WH233470","Urban Inventory Center","8","Mumbai","Maharashtra","3","Shadowfax","Road","20251013","2025-10-13","20251018","2025-10-18","20251018","2025-10-18","TRK259326530","980","6","0","Delivered","25804.48","1","26.331102","28.0000","86.000000","6","17.0000","Sunny","Normal"
"SHP0003329","PO360864","SUP156213","Varma Cherian Distributors","Tier 2","WH274389","Metro Supply Center","4","Bengaluru","Karnataka","3","Shadowfax","Road","20251219","2025-12-19","20251231","2025-12-31","20251231","2025-12-31","TRK320071781","981","5","0","Delivered","26310.61","1","26.820194","20.0000","74.000000","0","20.0000","Sunny","Normal"
"SHP0003379","PO379068","SUP690341","Handa Kalita Traders","Tier 1","WH329974","Pioneer Distribution Park","13","Coimbatore","Tamil Nadu","3","Shadowfax","Road","20260724","2026-07-24","20260727","2026-07-27","20260727","2026-07-27","TRK690611154","2420","8","0","Delivered","65208.86","1","26.945810",\N,\N,\N,\N,\N,\N
"SHP0003437","PO856287","SUP680099","Murthy Khare Traders","Tier 2","WH479201","National Distribution Hub","3","Chennai","Tamil Nadu","3","Shadowfax","Road","20260608","2026-06-08","20260624","2026-06-24","20260624","2026-06-24","TRK833312386","1793","8","0","Delivered","47491.75","1","26.487312",\N,\N,\N,\N,\N,\N
"SHP0003532","PO644656","SUP972064","Ray Dubey Enterprises","Tier 3","WH460663","Prime Logistics Center","2","Ahmedabad","Gujarat","3","Shadowfax","Road","20260428","2026-04-28","20260516","2026-05-16","20260516","2026-05-16","TRK391069186","1328","9","0","Delivered","33620.47","1","25.316619",\N,\N,\N,\N,\N,\N
"SHP0003541","PO279243","SUP156213","Varma Cherian Distributors","Tier 2","WH801474","Rapid Warehouse","3","Chennai","Tamil Nadu","3","Shadowfax","Road","20250919","2025-09-19","20251002","2025-10-02","20251004","2025-10-04","TRK220616932","454","3","2","Delayed","11620.66","0","25.596167","29.0000","81.000000","36","10.0000","Rain","Moderate"
"SHP0003679","PO229093","SUP671858","Issac Saini Traders","Tier 2","WH820221","Supreme Supply Hub","1","Noida","Uttar Pradesh","3","Shadowfax","Road","20250923","2025-09-23","20251009","2025-10-09","20251011","2025-10-11","TRK673021063","507","4","2","Delayed","13196.15","0","26.027909","35.0000","45.000000","45","31.0000","Heavy Rain","High"
"SHP0003838","PO280617","SUP881177","Borra Savant Supplies","Tier 2","WH412942","Global Operations Hub","7","Pune","Maharashtra","3","Shadowfax","Road","20250902","2025-09-02","20250916","2025-09-16","20250916","2025-09-16","TRK418404981","1615","7","0","Delivered","38311.62","1","23.722365","29.0000","53.000000","72","19.0000","Cloudy","Normal"
"SHP0003988","PO554803","SUP871711","Jha Biswas Distributors","Tier 3","WH958179","Elite Supply Hub","14","Kanpur","Uttar Pradesh","3","Shadowfax","Road","20260308","2026-03-08","20260317","2026-03-17","20260317","2026-03-17","TRK865370460","1464","9","0","Delivered","36024.04","1","24.606585",\N,\N,\N,\N,\N,\N
"SHP0004021","PO698032","SUP216970","Konda Pingle Enterprises","Tier 3","WH658582","Pioneer Supply Hub","1","Noida","Uttar Pradesh","3","Shadowfax","Road","20260107","2026-01-07","20260125","2026-01-25","20260125","2026-01-25","TRK642623237","1266","9","0","Delivered","33701.72","1","26.620632",\N,\N,\N,\N,\N,\N
"SHP0004088","PO147774","SUP598216","Thakur Kant Supplies","Tier 3","WH100425","Summit Inventory Center","8","Mumbai","Maharashtra","3","Shadowfax","Road","20251206","2025-12-06","20251217","2025-12-17","20251217","2025-12-17","TRK848614868","1410","6","0","Delivered","35503.98","1","25.180128","24.0000","74.000000","4","9.0000","Sunny","Normal"
"SHP0004097","PO117707","SUP378361","Andra Shroff Traders","Tier 3","WH820221","Supreme Supply Hub","1","Noida","Uttar Pradesh","3","Shadowfax","Road","20260107","2026-01-07","20260211","2026-02-11","20260211","2026-02-11","TRK186781613","25","1","0","Delivered","623.08","1","24.923200",\N,\N,\N,\N,\N,\N
"SHP0004111","PO486177","SUP519093","Dhingra Konda Industries","Tier 1","WH100425","Summit Inventory Center","8","Mumbai","Maharashtra","3","Shadowfax","Road","20251212","2025-12-12","20251227","2025-12-27","20251227","2025-12-27","TRK255427067","1190","5","0","Delivered","29470.21","1","24.764882","26.0000","96.000000","0","5.0000","Fog","Moderate"
"SHP0004195","PO342043","SUP449499","Thaman Sidhu Enterprises","Tier 1","WH429164","Horizon Zone Center","2","Ahmedabad","Gujarat","3","Shadowfax","Road","20251222","2025-12-22","20251225","2025-12-25","20251225","2025-12-25","TRK284308700","15","1","0","Delivered","378.48","1","25.232000","23.0000","44.000000","0","18.0000","Sunny","Normal"
"SHP0004200","PO953880","SUP486945","Devan Wagle Wholesale","Tier 3","WH515011","Golden Zone Center","9","New Delhi","Delhi","3","Shadowfax","Road","20260607","2026-06-07","20260628","2026-06-28","20260628","2026-06-28","TRK133089860","2420","8","0","Delivered","55143.84","1","22.786711",\N,\N,\N,\N,\N,\N
"SHP0004230","PO622199","SUP813536","Dugar Bhandari Wholesale","Tier 3","WH771088","Elite Supply Hub","2","Ahmedabad","Gujarat","3","Shadowfax","Road","20251122","2025-11-22","20251211","2025-12-11","20251213","2025-12-13","TRK202995382","456","3","2","Delayed","10908.34","0","23.921798","27.0000","78.000000","15","14.0000","Rain","Moderate"
"SHP0004237","PO951825","SUP639593","Keer Bhatia Traders","Tier 2","WH922157","North Inventory Center","1","Noida","Uttar Pradesh","3","Shadowfax","Road","20251110","2025-11-10","20251117","2025-11-17","20251117","2025-11-17","TRK358468406","368","3","0","Delivered","9087.61","1","24.694592","26.0000","64.000000","19","7.0000","Sunny","Normal"
"SHP0004262","PO329994","SUP519904","Rattan Chandran Supplies","Tier 2","WH816751","Silver Supply Hub","2","Ahmedabad","Gujarat","3","Shadowfax","Road","20260621","2026-06-21","20260704","2026-07-04","20260704","2026-07-04","TRK239729973","930","4","0","Delivered","24837.91","1","26.707430",\N,\N,\N,\N,\N,\N
"SHP0004272","PO285923","SUP664607","Baral More Industries","Tier 2","WH212235","Pioneer Zone Center","1","Noida","Uttar Pradesh","3","Shadowfax","Road","20260209","2026-02-09","20260312","2026-03-12","20260312","2026-03-12","TRK242987228","1421","6","0","Delivered","33882.75","1","23.844300",\N,\N,\N,\N,\N,\N
"SHP0004290","PO518647","SUP877236","Bail Luthra Wholesale","Tier 1","WH324082","Supreme Warehouse","3","Chennai","Tamil Nadu","3","Shadowfax","Road","20260106","2026-01-06","20260111","2026-01-11","20260111","2026-01-11","TRK921873530","500","2","0","Delivered","11102.63","1","22.205260",\N,\N,\N,\N,\N,\N
"SHP0004332","PO726301","SUP770487","Choudhury Bakshi Traders","Tier 2","WH555884","Apex Zone Center","8","Mumbai","Maharashtra","3","Shadowfax","Road","20260126","2026-01-26","20260209","2026-02-09","20260209","2026-02-09","TRK160446779","1410","9","0","Delivered","36801.52","1","26.100369",\N,\N,\N,\N,\N,\N
"SHP0004342","PO246740","SUP705397","Raj Sidhu Distributors","Tier 2","WH599948","Global Warehouse","3","Chennai","Tamil Nadu","3","Shadowfax","Road","20260501","2026-05-01","20260528","2026-05-28","20260528","2026-05-28","TRK454069622","466","3","0","Delivered","11649.30","1","24.998498",\N,\N,\N,\N,\N,\N
"SHP0004345","PO197251","SUP595631","Talwar Ratta Distributors","Tier 2","WH930555","Silver Distribution Hub","2","Ahmedabad","Gujarat","3","Shadowfax","Road","20250820","2025-08-20","20250913","2025-09-13","20250913","2025-09-13","TRK226504285","620","4","0","Delivered","16088.72","1","25.949548","36.0000","66.000000","43","7.0000","Cloudy","Normal"
"SHP0004374","PO585239","SUP259784","Gole Kala Distributors","Tier 2","WH539589","Blue Distribution Park","2","Ahmedabad","Gujarat","3","Shadowfax","Road","20260119","2026-01-19","20260126","2026-01-26","20260126","2026-01-26","TRK628956575","1607","9","0","Delivered","36172.35","1","22.509241",\N,\N,\N,\N,\N,\N
"SHP0004376","PO887074","SUP121753","Chaudhry Sachdev Industries","Tier 3","WH771088","Elite Supply Hub","2","Ahmedabad","Gujarat","3","Shadowfax","Road","20250809","2025-08-09","20250820","2025-08-20","20250820","2025-08-20","TRK358762090","844","5","0","Delivered","19827.49","1","23.492287","31.0000","54.000000","39","18.0000","Cloudy","Normal"
"SHP0004391","PO110942","SUP156213","Varma Cherian Distributors","Tier 2","WH519066","Golden Logistics Park","8","Mumbai","Maharashtra","3","Shadowfax","Road","20260201","2026-02-01","20260213","2026-02-13","20260213","2026-02-13","TRK442890573","1720","6","0","Delivered","42758.39","1","24.859529",\N,\N,\N,\N,\N,\N
"SHP0004475","PO210906","SUP265080","Arora Salvi Traders","Tier 1","WH771088","Elite Supply Hub","2","Ahmedabad","Gujarat","3","Shadowfax","Road","20251122","2025-11-22","20251207","2025-12-07","20251208","2025-12-08","TRK102476175","1750","8","1","Delayed","41989.73","0","23.994131","27.0000","78.000000","15","14.0000","Rain","Moderate"
"SHP0004498","PO878215","SUP770487","Choudhury Bakshi Traders","Tier 2","WH771088","Elite Supply Hub","2","Ahmedabad","Gujarat","3","Shadowfax","Road","20251204","2025-12-04","20251218","2025-12-18","20251218","2025-12-18","TRK527610172","930","4","0","Delivered","20717.62","1","22.277011","19.0000","79.000000","0","13.0000","Fog","Moderate"
"SHP0004529","PO233328","SUP197251","Bhalla Karnik Wholesale","Tier 2","WH997546","Prime Supply Hub","3","Chennai","Tamil Nadu","3","Shadowfax","Road","20260501","2026-05-01","20260508","2026-05-08","20260508","2026-05-08","TRK393021330","2180","8","0","Delivered","52847.29","1","24.241876",\N,\N,\N,\N,\N,\N
"SHP0004563","PO305597","SUP572387","Nath Som Industries","Tier 2","WH690341","Velocity Distribution Park","13","Coimbatore","Tamil Nadu","3","Shadowfax","Road","20250928","2025-09-28","20251013","2025-10-13","20251015","2025-10-15","TRK553611051","17","1","2","Delayed","376.04","0","22.120000","26.0000","78.000000","81","31.0000","Heavy Rain","High"
"SHP0004620","PO610316","SUP880879","Kumer Jani Wholesale","Tier 3","WH174441","Prime Supply Center","1","Noida","Uttar Pradesh","3","Shadowfax","Road","20250913","2025-09-13","20251021","2025-10-21","20251021","2025-10-21","TRK607231902","856","4","0","Delivered","21398.47","1","24.998213","33.0000","86.000000","55","17.0000","Rain","Moderate"
"SHP0004640","PO986128","SUP829308","Sanghvi Ravel Traders","Tier 3","WH824586","Rapid Logistics Park","11","Ghaziabad","Uttar Pradesh","3","Shadowfax","Road","20251105","2025-11-05","20251113","2025-11-13","20251113","2025-11-13","TRK955737071","779","4","0","Delivered","19419.17","1","24.928331","33.0000","51.000000","20","8.0000","Sunny","Normal"
"SHP0004701","PO447985","SUP681343","Kaur Sinha Distributors","Tier 2","WH829716","Prime Distribution Park","3","Chennai","Tamil Nadu","3","Shadowfax","Road","20260426","2026-04-26","20260509","2026-05-09","20260509","2026-05-09","TRK677422019","366","2","0","Delivered","9458.51","1","25.842923",\N,\N,\N,\N,\N,\N
"SHP0004705","PO826059","SUP624902","Kade Oza Distributors","Tier 1","WH785197","Horizon Logistics Park","6","Mangalore","Karnataka","3","Shadowfax","Road","20260319","2026-03-19","20260330","2026-03-30","20260330","2026-03-30","TRK394911815","689","4","0","Delivered","15838.36","1","22.987460",\N,\N,\N,\N,\N,\N
"SHP0004718","PO768622","SUP925981","Bhavsar Chaudhuri Supplies","Tier 2","WH482364","Prime Storage Hub","11","Ghaziabad","Uttar Pradesh","3","Shadowfax","Road","20260109","2026-01-09","20260126","2026-01-26","20260126","2026-01-26","TRK865694547","1602","8","0","Delivered","37695.56","1","23.530312",\N,\N,\N,\N,\N,\N
"SHP0004901","PO874284","SUP972335","Dutt Patla Wholesale","Tier 3","WH781453","Unity Supply Center","1","Noida","Uttar Pradesh","3","Shadowfax","Road","20251110","2025-11-10","20251217","2025-12-17","20251217","2025-12-17","TRK637540571","426","4","0","Delivered","9721.37","1","22.820117","26.0000","64.000000","19","7.0000","Sunny","Normal"
"SHP0004942","PO194962","SUP976325","Viswanathan Brar Wholesale","Tier 2","WH824586","Rapid Logistics Park","11","Ghaziabad","Uttar Pradesh","3","Shadowfax","Road","20251223","2025-12-23","20260105","2026-01-05","20260105","2026-01-05","TRK251798393","1483","8","0","Delivered","37711.92","1","25.429481","20.0000","76.000000","0","12.0000","Sunny","Normal"
"SHP0004963","PO376659","SUP335113","Dhaliwal Palla Industries","Tier 3","WH997546","Prime Supply Hub","3","Chennai","Tamil Nadu","3","Shadowfax","Road","20251116","2025-11-16","20251125","2025-11-25","20251125","2025-11-25","TRK234977571","2180","9","0","Delivered","55486.07","1","25.452326","25.0000","86.000000","10","11.0000","Sunny","Normal"
"SHP0004993","PO139419","SUP184491","Sani Choudhry Distributors","Tier 2","WH930555","Silver Distribution Hub","2","Ahmedabad","Gujarat","3","Shadowfax","Road","20260616","2026-06-16","20260716","2026-07-16","20260716","2026-07-16","TRK818446423","1634","7","0","Delivered","39892.91","1","24.414266",\N,\N,\N,\N,\N,\N
"SHP0005026","PO980185","SUP757711","Din Sarkar Distributors","Tier 1","WH654634","Rapid Zone Center","9","New Delhi","Delhi","3","Shadowfax","Road","20260519","2026-05-19","20260524","2026-05-24","20260524","2026-05-24","TRK922533020","31","2","0","Delivered","832.08","1","26.841290",\N,\N,\N,\N,\N,\N
"SHP0005077","PO588652","SUP356150","Bhagat Master Enterprises","Tier 3","WH205907","Nova Supply Hub","4","Bengaluru","Karnataka","3","Shadowfax","Road","20251007","2025-10-07","20251023","2025-10-23","20251023","2025-10-23","TRK147689668","980","4","0","Delivered","21767.79","1","22.212031","21.0000","66.000000","20","17.0000","Rain","Moderate"
"SHP0005109","PO565535","SUP497382","Lad Raghavan Traders","Tier 2","WH567574","Supreme Logistics Center","11","Ghaziabad","Uttar Pradesh","3","Shadowfax","Road","20260519","2026-05-19","20260606","2026-06-06","20260606","2026-06-06","TRK971400581","1459","9","0","Delivered","38296.15","1","26.248218",\N,\N,\N,\N,\N,\N
"SHP0005156","PO609573","SUP681343","Kaur Sinha Distributors","Tier 2","WH832052","Central Warehouse","4","Bengaluru","Karnataka","3","Shadowfax","Road","20251107","2025-11-07","20251122","2025-11-22","20251122","2025-11-22","TRK321214253","1560","6","0","Delivered","40496.22","1","25.959115","26.0000","57.000000","24","14.0000","Sunny","Normal"
"SHP0005184","PO528718","SUP671858","Issac Saini Traders","Tier 2","WH781453","Unity Supply Center","1","Noida","Uttar Pradesh","3","Shadowfax","Road","20250807","2025-08-07","20250821","2025-08-21","20250823","2025-08-23","TRK684566615","1008","4","2","Delayed","26205.21","0","25.997232","33.0000","38.000000","67","8.0000","Rain","Moderate"
"SHP0005222","PO318333","SUP523389","Mallick Seshadri Traders","Tier 1","WH379766","National Distribution Hub","8","Mumbai","Maharashtra","3","Shadowfax","Road","20260107","2026-01-07","20260121","2026-01-21","20260121","2026-01-21","TRK913795260","1330","7","0","Delivered","33087.51","1","24.877827",\N,\N,\N,\N,\N,\N
"SHP0005260","PO586466","SUP696750","Keer Yogi Enterprises","Tier 2","WH686075","Titan Logistics Center","3","Chennai","Tamil Nadu","3","Shadowfax","Road","20250922","2025-09-22","20250927","2025-09-27","20250927","2025-09-27","TRK301642174","345","2","0","Delivered","8909.09","1","25.823449","31.0000","71.000000","58","15.0000","Rain","Moderate"
